id,context_ip,name,path,context_session_id,url,context_destination_id,context_destination_type,context_app_namespace,context_page_referrer,context_page_referring_domain,context_page_path,anonymous_id,user_id,received_at,sent_at,original_timestamp,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_source,context_campaign_name,category,title
uCXvrVQF7x0RNe6f,24.149.212.239,product-view,/p/589,1744171319,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,190f83957b28230d0f9171a243cd5d86,,2025-04-29T09:31:59.000000Z,2025-04-29T09:31:59.000000Z,2025-04-29T09:31:59.000000Z,2025-04-29T09:31:59.000000Z,2025-04-29T09:31:59.000000Z,,,,,Shoes,
118hFWeJ8kD2XQWE,24.149.212.239,product-view,/p/776,1744171319,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/589,190f83957b28230d0f9171a243cd5d86,,2025-04-29T10:20:45.000000Z,2025-04-29T10:20:45.000000Z,2025-04-29T10:20:45.000000Z,2025-04-29T10:20:45.000000Z,2025-04-29T10:20:45.000000Z,,,,,Mens clothing,
XPoZXFfPik9SaZoC,24.149.212.239,product-view,/p/776,1744171319,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,190f83957b28230d0f9171a243cd5d86,,2025-04-29T11:07:34.000000Z,2025-04-29T11:07:34.000000Z,2025-04-29T11:07:34.000000Z,2025-04-29T11:07:34.000000Z,2025-04-29T11:07:34.000000Z,,,,,Mens clothing,
vTXfgdPahmU4tuxc,24.149.212.239,cart-add,/p/776,1744171319,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,190f83957b28230d0f9171a243cd5d86,,2025-04-29T13:03:29.000000Z,2025-04-29T13:03:29.000000Z,2025-04-29T13:03:29.000000Z,2025-04-29T13:03:29.000000Z,2025-04-29T13:03:29.000000Z,,,,,Mens clothing,
abt71mkCKu98C6tD,92.121.203.252,home-page,,1730845172,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,,2024-11-06T03:49:32.000000Z,2024-11-06T03:49:32.000000Z,2024-11-06T03:49:32.000000Z,2024-11-06T03:49:32.000000Z,2024-11-06T03:49:32.000000Z,email,53dsvdsa,email,cmpn_421,,
v1JTMxgSqtx8J3RM,92.121.203.252,signup,/signup,1730845172,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2024-11-10T03:50:15.000000Z,2024-11-10T03:50:15.000000Z,2024-11-10T03:50:15.000000Z,2024-11-10T03:50:15.000000Z,2024-11-10T03:50:15.000000Z,email,53dsvdsa,email,cmpn_421,,
b0kpOLrwcjC6NItt,92.121.203.252,cart-add,/p/763,1730845172,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/p/763,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2024-11-10T06:11:01.000000Z,2024-11-10T06:11:01.000000Z,2024-11-10T06:11:01.000000Z,2024-11-10T06:11:01.000000Z,2024-11-10T06:11:01.000000Z,email,53dsvdsa,email,cmpn_421,Shirts,
slHweU4axZqekbZI,87.74.248.221,product-view,/p/979,1735718281,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-01-01T13:28:01.000000Z,2025-01-01T13:28:01.000000Z,2025-01-01T13:28:01.000000Z,2025-01-01T13:28:01.000000Z,2025-01-01T13:28:01.000000Z,ppc,cdasareravf,bing,cmpn_830,Watches,
5qt1vnolzmPnv5MM,87.74.248.221,product-view,/p/717,1735718281,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,/p/979,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-01-01T14:03:09.000000Z,2025-01-01T14:03:09.000000Z,2025-01-01T14:03:09.000000Z,2025-01-01T14:03:09.000000Z,2025-01-01T14:03:09.000000Z,ppc,cdasareravf,bing,cmpn_830,Trousers,
jX2l2D0yO1vqfM8k,87.74.248.221,cart-add,/p/717,1735718281,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,/p/717,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-01-01T16:10:39.000000Z,2025-01-01T16:10:39.000000Z,2025-01-01T16:10:39.000000Z,2025-01-01T16:10:39.000000Z,2025-01-01T16:10:39.000000Z,ppc,cdasareravf,bing,cmpn_830,Trousers,
QShHnYZJFpdiKLKD,87.74.248.221,login,/login,1735718281,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,/cart/view.html?ref=nav_cart,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-01-01T16:12:16.000000Z,2025-01-01T16:12:16.000000Z,2025-01-01T16:12:16.000000Z,2025-01-01T16:12:16.000000Z,2025-01-01T16:12:16.000000Z,ppc,cdasareravf,bing,cmpn_830,,
IXBOyklUstVjGQZH,87.74.248.221,order_completed,/order/success,1735718281,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,"[{'page': {'id': 'QShHnYZJFpdiKLKD', 'context_ip': '87.74.248.221', 'name': 'login', 'path': '/login', 'context_session_id': 1735718281, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': 'https://www.bing.com', 'context_page_referring_domain': 'bing.com', 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'received_at': '2025-01-01T16:12:16.000000Z', 'sent_at': '2025-01-01T16:12:16.000000Z', 'original_timestamp': '2025-01-01T16:12:16.000000Z', 'timestamp': '2025-01-01T16:12:16.000000Z', 'uuid_ts': '2025-01-01T16:12:16.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'cdasareravf', 'context_campaign_source': 'bing', 'context_campaign_name': 'cmpn_830', 'category': None, 'title': None}}, {'track': {'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'original_timestamp': '2025-01-01T16:12:16.000000Z', 'received_at': '2025-01-01T16:12:16.000000Z', 'sent_at': '2025-01-01T16:12:16.000000Z', 'timestamp': '2025-01-01T16:12:16.000000Z', 'uuid_ts': '2025-01-01T16:12:16.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'cdasareravf', 'context_campaign_name': 'cmpn_830', 'context_campaign_source': 'bing', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1735718281, 'user_id': 'stevenmoses@example.com', 'id': 'V7y6P95W8m5Fo2t3', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-01-01T16:12:16.000000Z', 'timestamp': '2025-01-01T16:12:16.000000Z', 'sent_at': '2025-01-01T16:12:16.000000Z', 'received_at': '2025-01-01T16:12:16.000000Z', 'original_timestamp': '2025-01-01T16:12:16.000000Z', 'last_name': 'Moses', 'first_name': 'Steven', 'email': 'stevenmoses@example.com', 'context_screen_height': 900, 'context_screen_width': 1600, 'context_screen_density': 1, 'context_screen_inner_height': 739, 'context_screen_inner_width': 1600, 'context_campaign_term': 'paid users', 'context_campaign_source': 'bing', 'context_campaign_name': 'cmpn_830', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'cdasareravf', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'context_ip': '87.74.248.221', 'id': 'a3VsZd4VDG2L1NhW', 'context_session_start': '2025-01-01T13:28:01.000000Z', 'context_session_id': 1735718281, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'HI', 'address_country': 'US', 'currency': 'usd'}}]",9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-01-01T22:54:23.000000Z,2025-01-01T22:54:23.000000Z,2025-01-01T22:54:23.000000Z,2025-01-01T22:54:23.000000Z,2025-01-01T22:54:23.000000Z,ppc,cdasareravf,bing,cmpn_830,,
pQpBaGMptaQg6nrx,19.47.80.134,home-page,,1739229383,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-02-11T04:46:23.000000Z,2025-02-11T04:46:23.000000Z,2025-02-11T04:46:23.000000Z,2025-02-11T04:46:23.000000Z,2025-02-11T04:46:23.000000Z,ppc,cdasareravf,google,cmpn_830,,
JOIDplBlvku7PKRP,19.47.80.134,signup,/signup,1739229383,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-02-20T04:47:28.000000Z,2025-02-20T04:47:28.000000Z,2025-02-20T04:47:28.000000Z,2025-02-20T04:47:28.000000Z,2025-02-20T04:47:28.000000Z,ppc,cdasareravf,google,cmpn_830,,
ae6sNf1ns267t34E,19.47.80.134,cart-add,/p/731,1739229383,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,/p/731,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-02-20T07:38:05.000000Z,2025-02-20T07:38:05.000000Z,2025-02-20T07:38:05.000000Z,2025-02-20T07:38:05.000000Z,2025-02-20T07:38:05.000000Z,ppc,cdasareravf,google,cmpn_830,Shoes,
N8FAYXzPMKoT0Xzn,123.220.58.164,product-view,/p/839,1743072185,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-03-27T16:13:05.000000Z,2025-03-27T16:13:05.000000Z,2025-03-27T16:13:05.000000Z,2025-03-27T16:13:05.000000Z,2025-03-27T16:13:05.000000Z,,,,,Trousers,
FaGGWzcrEnPNiqsA,123.220.58.164,product-view,/p/731,1743072185,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-03-27T17:01:15.000000Z,2025-03-27T17:01:15.000000Z,2025-03-27T17:01:15.000000Z,2025-03-27T17:01:15.000000Z,2025-03-27T17:01:15.000000Z,,,,,Shoes,
2cS5qbtr1YTturq9,123.220.58.164,cart-add,/p/731,1743072185,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-03-27T17:31:46.000000Z,2025-03-27T17:31:46.000000Z,2025-03-27T17:31:46.000000Z,2025-03-27T17:31:46.000000Z,2025-03-27T17:31:46.000000Z,,,,,Shoes,
qSGmdZ39gJeApKDW,123.220.58.164,login,/login,1743072185,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-03-27T17:33:12.000000Z,2025-03-27T17:33:12.000000Z,2025-03-27T17:33:12.000000Z,2025-03-27T17:33:12.000000Z,2025-03-27T17:33:12.000000Z,,,,,,
vr93SYlpkWi9hqZD,123.220.58.164,order_completed,/order/success,1743072185,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'qSGmdZ39gJeApKDW', 'context_ip': '123.220.58.164', 'name': 'login', 'path': '/login', 'context_session_id': 1743072185, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'received_at': '2025-03-27T17:33:12.000000Z', 'sent_at': '2025-03-27T17:33:12.000000Z', 'original_timestamp': '2025-03-27T17:33:12.000000Z', 'timestamp': '2025-03-27T17:33:12.000000Z', 'uuid_ts': '2025-03-27T17:33:12.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'original_timestamp': '2025-03-27T17:33:12.000000Z', 'received_at': '2025-03-27T17:33:12.000000Z', 'sent_at': '2025-03-27T17:33:12.000000Z', 'timestamp': '2025-03-27T17:33:12.000000Z', 'uuid_ts': '2025-03-27T17:33:12.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1743072185, 'user_id': 'stevenmoses@example.com', 'id': 'UpoYZnxswtZS5RB8', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-03-27T17:33:12.000000Z', 'timestamp': '2025-03-27T17:33:12.000000Z', 'sent_at': '2025-03-27T17:33:12.000000Z', 'received_at': '2025-03-27T17:33:12.000000Z', 'original_timestamp': '2025-03-27T17:33:12.000000Z', 'last_name': 'Moses', 'first_name': 'Steven', 'email': 'stevenmoses@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 993, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'context_ip': '123.220.58.164', 'id': 'p3mLdmVmdbweUZXY', 'context_session_start': '2025-03-27T16:13:05.000000Z', 'context_session_id': 1743072185, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'AK', 'address_country': 'US', 'currency': 'usd'}}]",9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-03-27T19:33:03.000000Z,2025-03-27T19:33:03.000000Z,2025-03-27T19:33:03.000000Z,2025-03-27T19:33:03.000000Z,2025-03-27T19:33:03.000000Z,,,,,,
rTI9Hubl3tkF8i8M,10.18.45.22,home-page,,1747423863,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-05-17T01:01:03.000000Z,2025-05-17T01:01:03.000000Z,2025-05-17T01:01:03.000000Z,2025-05-17T01:01:03.000000Z,2025-05-17T01:01:03.000000Z,,,,,,
mcRoqTjY6WxDMBYk,10.18.45.22,signup,/signup,1747423863,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-06-05T01:02:56.000000Z,2025-06-05T01:02:56.000000Z,2025-06-05T01:02:56.000000Z,2025-06-05T01:02:56.000000Z,2025-06-05T01:02:56.000000Z,,,,,,
vyUUXYLwVMZ8Ao8K,145.144.118.132,product-view,/p/835,1752121083,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-07-10T09:48:03.000000Z,2025-07-10T09:48:03.000000Z,2025-07-10T09:48:03.000000Z,2025-07-10T09:48:03.000000Z,2025-07-10T09:48:03.000000Z,ppc,gfaa4rvdsa,google,cmpn_533,Jeans,
8eNG5aWKPi7ENuV4,145.144.118.132,product-view,/p/835,1752121083,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,/p/835,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-07-10T10:31:59.000000Z,2025-07-10T10:31:59.000000Z,2025-07-10T10:31:59.000000Z,2025-07-10T10:31:59.000000Z,2025-07-10T10:31:59.000000Z,ppc,gfaa4rvdsa,google,cmpn_533,Jeans,
1E9ZwRvKQvKKHvwX,145.144.118.132,cart-add,/p/835,1752121083,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,/p/835,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-07-10T12:38:39.000000Z,2025-07-10T12:38:39.000000Z,2025-07-10T12:38:39.000000Z,2025-07-10T12:38:39.000000Z,2025-07-10T12:38:39.000000Z,ppc,gfaa4rvdsa,google,cmpn_533,Jeans,
PCQAlF7eeJWS0v62,145.144.118.132,login,/login,1752121083,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,/cart/view.html?ref=nav_cart,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-07-10T12:38:58.000000Z,2025-07-10T12:38:58.000000Z,2025-07-10T12:38:58.000000Z,2025-07-10T12:38:58.000000Z,2025-07-10T12:38:58.000000Z,ppc,gfaa4rvdsa,google,cmpn_533,,
NlsUB3xeDBKe6LbL,145.144.118.132,order_completed,/order/success,1752121083,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.google.com,google,"[{'page': {'id': 'PCQAlF7eeJWS0v62', 'context_ip': '145.144.118.132', 'name': 'login', 'path': '/login', 'context_session_id': 1752121083, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': 'www.google.com', 'context_page_referring_domain': 'google', 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'received_at': '2025-07-10T12:38:58.000000Z', 'sent_at': '2025-07-10T12:38:58.000000Z', 'original_timestamp': '2025-07-10T12:38:58.000000Z', 'timestamp': '2025-07-10T12:38:58.000000Z', 'uuid_ts': '2025-07-10T12:38:58.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'gfaa4rvdsa', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_533', 'category': None, 'title': None}}, {'track': {'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'original_timestamp': '2025-07-10T12:38:58.000000Z', 'received_at': '2025-07-10T12:38:58.000000Z', 'sent_at': '2025-07-10T12:38:58.000000Z', 'timestamp': '2025-07-10T12:38:58.000000Z', 'uuid_ts': '2025-07-10T12:38:58.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'gfaa4rvdsa', 'context_campaign_name': 'cmpn_533', 'context_campaign_source': 'google', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1752121083, 'user_id': 'stevenmoses@example.com', 'id': 'mDj53WoGnxPISrFW', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-07-10T12:38:58.000000Z', 'timestamp': '2025-07-10T12:38:58.000000Z', 'sent_at': '2025-07-10T12:38:58.000000Z', 'received_at': '2025-07-10T12:38:58.000000Z', 'original_timestamp': '2025-07-10T12:38:58.000000Z', 'last_name': 'Moses', 'first_name': 'Steven', 'email': 'stevenmoses@example.com', 'context_screen_height': 780, 'context_screen_width': 360, 'context_screen_density': 3, 'context_screen_inner_height': 649, 'context_screen_inner_width': 360, 'context_campaign_term': 'new users', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_533', 'context_campaign_medium': 'ppc', 'context_campaign_content': 'gfaa4rvdsa', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'context_ip': '145.144.118.132', 'id': 'hgRBYWJm24Crvudy', 'context_session_start': '2025-07-10T09:48:03.000000Z', 'context_session_id': 1752121083, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'VT', 'address_country': 'US', 'currency': 'usd'}}]",9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-07-10T15:08:57.000000Z,2025-07-10T15:08:57.000000Z,2025-07-10T15:08:57.000000Z,2025-07-10T15:08:57.000000Z,2025-07-10T15:08:57.000000Z,ppc,gfaa4rvdsa,google,cmpn_533,,
4KH5dCvQE9Sg46QR,201.21.241.252,home-page,,1755869577,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-08-22T19:02:57.000000Z,2025-08-22T19:02:57.000000Z,2025-08-22T19:02:57.000000Z,2025-08-22T19:02:57.000000Z,2025-08-22T19:02:57.000000Z,email,4sdf4sda,email,cmpn_90,,
8BQFRyyPiJlwZMjV,201.21.241.252,signup,/signup,1755869577,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-08-28T19:04:53.000000Z,2025-08-28T19:04:53.000000Z,2025-08-28T19:04:53.000000Z,2025-08-28T19:04:53.000000Z,2025-08-28T19:04:53.000000Z,email,4sdf4sda,email,cmpn_90,,
CmlqVcgczaoMDYk5,45.132.82.63,product-view,/p/341,1761007490,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-10-21T06:14:50.000000Z,2025-10-21T06:14:50.000000Z,2025-10-21T06:14:50.000000Z,2025-10-21T06:14:50.000000Z,2025-10-21T06:14:50.000000Z,,,,,Formal Shoes,
V1geox4M4382v23G,45.132.82.63,cart-add,/p/341,1761007490,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-10-21T08:19:07.000000Z,2025-10-21T08:19:07.000000Z,2025-10-21T08:19:07.000000Z,2025-10-21T08:19:07.000000Z,2025-10-21T08:19:07.000000Z,,,,,Formal Shoes,
XcM8AIRpxsJwlYa8,45.132.82.63,login,/login,1761007490,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-10-21T08:20:19.000000Z,2025-10-21T08:20:19.000000Z,2025-10-21T08:20:19.000000Z,2025-10-21T08:20:19.000000Z,2025-10-21T08:20:19.000000Z,,,,,,
r2udWgewZyPNxTcJ,45.132.82.63,order_completed,/order/success,1761007490,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'XcM8AIRpxsJwlYa8', 'context_ip': '45.132.82.63', 'name': 'login', 'path': '/login', 'context_session_id': 1761007490, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'received_at': '2025-10-21T08:20:19.000000Z', 'sent_at': '2025-10-21T08:20:19.000000Z', 'original_timestamp': '2025-10-21T08:20:19.000000Z', 'timestamp': '2025-10-21T08:20:19.000000Z', 'uuid_ts': '2025-10-21T08:20:19.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'original_timestamp': '2025-10-21T08:20:19.000000Z', 'received_at': '2025-10-21T08:20:19.000000Z', 'sent_at': '2025-10-21T08:20:19.000000Z', 'timestamp': '2025-10-21T08:20:19.000000Z', 'uuid_ts': '2025-10-21T08:20:19.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1761007490, 'user_id': 'stevenmoses@example.com', 'id': 'x5khgG2mejhgt9Lz', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-10-21T08:20:19.000000Z', 'timestamp': '2025-10-21T08:20:19.000000Z', 'sent_at': '2025-10-21T08:20:19.000000Z', 'received_at': '2025-10-21T08:20:19.000000Z', 'original_timestamp': '2025-10-21T08:20:19.000000Z', 'last_name': 'Moses', 'first_name': 'Steven', 'email': 'stevenmoses@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 993, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '9b1b77c14a4338429cf5f579e96a43aa', 'user_id': 'stevenmoses@example.com', 'context_ip': '45.132.82.63', 'id': 'Fy09WLpplanLHpnd', 'context_session_start': '2025-10-21T06:14:50.000000Z', 'context_session_id': 1761007490, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'WV', 'address_country': 'US', 'currency': 'usd'}}]",9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-10-21T13:52:24.000000Z,2025-10-21T13:52:24.000000Z,2025-10-21T13:52:24.000000Z,2025-10-21T13:52:24.000000Z,2025-10-21T13:52:24.000000Z,,,,,,
BtVqrTG4kUeYNylT,167.183.244.233,home-page,,1764782544,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-12-03T22:52:24.000000Z,2025-12-03T22:52:24.000000Z,2025-12-03T22:52:24.000000Z,2025-12-03T22:52:24.000000Z,2025-12-03T22:52:24.000000Z,email,4sdf4sda,email,cmpn_90,,
p9SIUYzouAh2tc2W,167.183.244.233,signup,/signup,1764782544,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-12-07T22:52:24.000000Z,2025-12-07T22:52:24.000000Z,2025-12-07T22:52:24.000000Z,2025-12-07T22:52:24.000000Z,2025-12-07T22:52:24.000000Z,email,4sdf4sda,email,cmpn_90,,
hY6afFIZiPmIgKwS,167.183.244.233,cart-add,/p/776,1764782544,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/p/776,9b1b77c14a4338429cf5f579e96a43aa,stevenmoses@example.com,2025-12-08T01:27:47.000000Z,2025-12-08T01:27:47.000000Z,2025-12-08T01:27:47.000000Z,2025-12-08T01:27:47.000000Z,2025-12-08T01:27:47.000000Z,email,4sdf4sda,email,cmpn_90,Mens clothing,
